"airport_id","airport_name","airport_type","airport_lat","airport_lng","country_iso_2_code","country_iso_3_code","country_name","continent_name","country_lat","country_lng","avg_cases_per_week_14","population","avg_cases_population_ratio_per_week_14","covid19_percentage_label"
"EDAI","Sonderlandeplatz Segeletz","small_airport","52.826668","12.541944","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDLS","Stadtlohn-Vreden Airfield","small_airport","51.995834","6.840556","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EGUP","RAF Sculthorpe","small_airport","52.84669876098633","0.766389012336731","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","2214899.9285714286","67886004.0","3.2626753646766846","3.26%"
"ENRV","Reinsvoll Airfield","small_airport","60.672199","10.5675","NO","NOR","Norway","Europe","60.472024","8.468946","53389.78571428572","5421242.0","0.9848257228562333","0.98%"
"EPBC","Babice Airport","small_airport","52.26850128173828","20.910999298095703","PL","POL","Poland","Europe","51.919438","19.145136","1253772.0714285714","37846605.0","3.312772893179115","3.31%"
"ESOE","Örebro Airport","medium_airport","59.22370147705078","15.038000106811523","SE","SWE","Sweden","Europe","60.128161","18.643501","425192.0714285714","10099270.0","4.210126785684226","4.21%"
"FD35","Redhead Airport","small_airport","30.49049949645996","-85.83940124511719","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"FL76","Seven Springs Ranch Airport","small_airport","28.963899612426758","-82.21949768066406","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"FL80","Lee Farms Airport","small_airport","29.334699630737305","-82.16680145263672","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"IG04","Litzinger Ultralightport","small_airport","39.046101","-85.1567","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"K61C","Fort Atkinson Municipal Airport","small_airport","42.963199615478516","-88.81759643554688","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KALB","Albany International Airport","medium_airport","42.74829864501953","-73.80169677734375","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KD83","Boonville Airport","small_airport","39.012699127197","-123.38300323486","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KDNV","Vermilion Regional Airport","small_airport","40.19919968","-87.59590149","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KECU","Edwards County Airport","small_airport","29.9468994140625","-100.17400360107422","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KF10","Henryetta Municipal Airport","small_airport","35.406898498535156","-96.01580047607422","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KLBT","Lumberton Regional Airport","medium_airport","34.6099014282","-79.05940246579999","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KMAI","Marianna Municipal Airport","small_airport","30.837799072265625","-85.18190002441406","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KMDQ","Madison County Executive Airport-Tom Sharp Jr Field","small_airport","34.8614006","-86.55750275","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KN13","Bloomsburg Municipal Airport","small_airport","40.997798919677734","-76.43609619140625","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KNBJ","Naval Outlying Field Barin","small_airport","30.389099121100003","-87.63529968259999","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KNEW","Lakefront Airport","medium_airport","30.042400360107","-90.028297424316","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KSGS","South St Paul Municipal Richard E Fleming field","small_airport","44.85710144","-93.03289795","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KSKX","Taos Regional Airport","small_airport","36.45819855","-105.6719971","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KTMA","Henry Tift Myers Airport","small_airport","31.4290008545","-83.4885025024","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KUUU","Newport State Airport","small_airport","41.5323982239","-71.28150177","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"LFOI","Abbeville","medium_airport","50.143501","1.831891","FR","FRA","France","Europe","46.227638","2.213749","2513861.4285714286","67564251.0","3.720697545468873","3.72%"
"LHJK","Jakabszállás Airport","small_airport","46.74720001220703","19.605600357055664","HU","HUN","Hungary","Europe","47.162494","19.503304","351263.71428571426","9660350.0","3.6361385900688314","3.64%"
"LIMC","Malpensa International Airport","large_airport","45.6306","8.72811","IT","ITA","Italy","Europe","41.87194","12.56738","1917915.5","60461828.0","3.172109682161777","3.17%"
"LKPK","Písek UL","small_airport","49.339444","14.113889","CZ","CZE","Czech Republic","Europe","49.817492","15.472962","785416.3571428572","10708982.0","7.3341831851324155","7.33%"
"LKVO","Vodochody Airport","medium_airport","50.216599","14.3958","CZ","CZE","Czech Republic","Europe","49.817492","15.472962","785416.3571428572","10708982.0","7.3341831851324155","7.33%"
"MI22","Crump Airport","small_airport","41.87369918823242","-86.20279693603516","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NZPP","Paraparaumu Airport","medium_airport","-40.904701232910156","174.98899841308594","NZ","NZL","New Zealand","Oceania","-40.900557","174.885971","1678.357142857143","4822233.0","0.03480456342232204","0.03%"
"NZYP","Waipukurau Airport","small_airport","-39.996700286865234","176.53700256347656","NZ","NZL","New Zealand","Oceania","-40.900557","174.885971","1678.357142857143","4822233.0","0.03480456342232204","0.03%"
"OK46","McCrays Airport","small_airport","36.95905","-98.07554","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"PA17","Canaan's Field","small_airport","42.003700256347656","-77.0999984741211","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"RJDB","Iki Airport","medium_airport","33.7490005493","129.785003662","JP","JPN","Japan","Asia","36.204824","138.252924","249655.64285714287","126476458.0","0.19739297479151643","0.20%"
"SDCU","Brigadeiro Francisco Pinto de Moura Airport","small_airport","-22.554166793823242","-42.1150016784668","BR","BRA","Brazil","South America","-14.235004","-51.92528","6638797.714285715","212559409.0","3.123266923594859","3.12%"
"UUBI","Ivanovo South Airport","medium_airport","56.93939971923828","40.940799713134766","RU","RUS","Russia","Asia","61.52401","105.318756","2283469.785714286","145934460.0","1.564722811674697","1.56%"
"UUML","Severka Airfield","small_airport","55.206","38.677","RU","RUS","Russia","Asia","61.52401","105.318756","2283469.785714286","145934460.0","1.564722811674697","1.56%"
"VT31","Carriers Skypark Airport","small_airport","44.11119842529297","-72.44400024414062","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"WS31","Otto-Gibbons Airport","small_airport","44.277801513671875","-87.94450378417969","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"XS31","Graham Field","small_airport","33.70180130004883","-96.83190155029297","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"XS74","Diamondaire Airport","closed","31.6082","-97.162804","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"YMDA","Mundubbera Airport","small_airport","-25.591699600219727","151.31700134277344","AU","AUS","Australia","Oceania","-25.274398","133.775136","17228.85714285714","25499881.0","0.06756446095908111","0.07%"
"2OR0","Nielsen Airport","small_airport","45.34687","-122.52244","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"32FA","Sunset Strip Airpark","small_airport","27.23419952392578","-80.90370178222656","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"34TE","Bee Creek Airport","small_airport","32.23210144042969","-97.00859832763672","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"36NY","Dew Airpark","small_airport","42.23590087890625","-78.21170043945312","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"40AR","Lost Bridge Village Airport","small_airport","36.392799377441406","-93.91239929199219","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"44TS","Mc David Ranch Airport","small_airport","30.5776996613","-98.8337020874","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"47FL","Flying Exotics Airport","small_airport","28.96419906616211","-81.77899932861328","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"47IN","Mann Airport","small_airport","38.988399505615234","-87.51809692382812","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"53CL","Lofty Redwoods Airport","small_airport","38.85960006713867","-123.59100341796875","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"5KY8","Harold Reynolds Airport","small_airport","37.889722","-84.927778","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"61IS","Jim & Peg Airport","small_airport","41.054798","-88.387299","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"6AK3","Butler Aviation Airport","small_airport","60.727784","-151.27779","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"6OK7","Cochran Ranch Airport","small_airport","34.59590148925781","-95.86299896240234","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"6XS5","Cannon Aviation Airport","closed","26.299498","-97.955115","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"75MN","Galler's Airport","small_airport","44.18659973144531","-93.71410369873047","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
