"Source","Target","Weight"
"YSSY","YBRS","1.0"
"KINK","KAPA","1.0"
"LPPT","GGOV","1.0"
"WS26","KC29","1.0"
"KPRC","KSDL","2.0"
"KOAR","KTRK","1.0"
"CYMX","CYVR","1.0"
"KGAI","5PA3","2.0"
"TA59","6TA7","1.0"
"LMML","ULLI","1.0"
"K3N6","0NJ5","1.0"
"KPIE","KFNT","1.0"
"KJFK","95NY","1.0"
"KZPH","KHMZ","1.0"
"AZ64","KPHX","1.0"
"YBLT","YSBK","2.0"
"FD84","4FD7","1.0"
"KCHN","KX14","1.0"
"KPWK","KROG","1.0"
"KROA","VG25","1.0"
"KSGS","1AZ8","1.0"
"35MN","KDNS","1.0"
"EGKC","EGBW","1.0"
"EDDV","LKVO","1.0"
"WMSA","ENKJ","1.0"
"KMKE","22WN","1.0"
"KDFW","KSVN","1.0"
"KBAK","1II0","1.0"
"KBFD","KAGC","1.0"
"LLSD","EDDM","1.0"
"KU77","KONT","1.0"
"KRHV","66CL","1.0"
"KPIT","TXKF","1.0"
"EDAS","EDCD","1.0"
"KDXR","CT59","1.0"
"KFME","3VA4","2.0"
"FAGM","EHAM","1.0"
"EDMG","EDMT","1.0"
"KLAX","KSAN","85.0"
"ENGM","EKCH","126.0"
"SC86","K47A","1.0"
"WMKP","WSAP","1.0"
"EBBR","LHBP","21.0"
"EGPH","LSGG","13.0"
"LGAV","LGRP","6.0"
"KMKC","KORD","1.0"
"KFAY","KFAY","4.0"
"RJTT","KSEA","3.0"
"RCQC","RCSS","161.0"
"KLAX","KBVY","4.0"
"KIAD","MA64","4.0"
"EVRS","EVAH","1.0"
"KIAD","LRBS","3.0"
"KLBB","KPEQ","1.0"
"35MN","AL16","1.0"
"XS89","KDFW","11.0"
"LPPT","LGKN","1.0"
"OTHH","UKBB","11.0"
"LOWG","EHAM","7.0"
"KJFK","KU42","8.0"
"KLAS","KHOU","47.0"
"LEMD","EBLG","4.0"
"LFPG","EGPH","27.0"
"KCDW","KTEB","2.0"
"NZNE","NZWJ","1.0"
"KVNY","KOAK","12.0"
"EFHK","EPGD","1.0"
"EHAM","LSZH","36.0"
"KDCA","57FA","6.0"
"KSAN","KPDX","22.0"
"EDDF","KORD","42.0"
"KDAL","KMDW","39.0"
"KCFS","KD95","1.0"
"KJYO","KN57","1.0"
"KTEB","KSDL","4.0"
"FA62","FL54","2.0"
"KJFK","02ME","8.0"
"LIMC","LIRU","1.0"
"LFBO","EDDF","18.0"
"KHPN","NY72","2.0"
"KSYR","KGDM","1.0"
"KPMP","TX05","2.0"
"KIAH","SAEZ","4.0"
"KPHX","KHOU","30.0"
"EBCI","LIBP","1.0"
"LOWW","LEMD","35.0"
"54NY","8OH5","1.0"
"EDRZ","EDRZ","8.0"
"VOBL","VOBL","19.0"
"KIAD","84NY","1.0"
"RJFR","RKSI","3.0"
"EGBB","OMDB","14.0"
"LSZH","EIDW","17.0"
"51NY","79NY","1.0"
"K71J","KSEM","1.0"
"KGCK","KCOS","1.0"
"KJWN","7IS2","1.0"
"KPMP","KLBE","1.0"
"VOMM","VTBD","6.0"
"EHDR","EHDR","1.0"
"KSEA","KTNT","5.0"
"KPWK","KORD","2.0"
"KBQR","91NY","1.0"
"KRYY","FL03","1.0"
"EDDL","EDOX","1.0"
"LFNR","LFPO","18.0"
"LFTW","EBCI","3.0"
"KCYS","KAPA","3.0"
"CT01","KDXR","1.0"
"LEMG","LSZH","19.0"
"LOWI","EHEH","2.0"
"EGSS","EBCI","1.0"
"KOKC","KSRE","1.0"
"KOQN","KILG","1.0"
"BIKF","EGCC","9.0"
"CYQB","KTEB","1.0"
"CYXE","CYQW","3.0"
"KLGB","KPHX","14.0"
"KMSP","KSGR","1.0"
"EDDM","RJAK","3.0"
"EDDT","UUDD","7.0"
"OMDB","EDAM","3.0"
"KJWN","TN97","2.0"
"KEWR","EINN","5.0"
"OTBD","KPHL","2.0"
"EDDF","ENKJ","11.0"
"KUES","KJWN","1.0"
"KCLT","EGLL","6.0"
"UKBB","EPKK","2.0"
"CYYC","EGLL","14.0"
"KDFW","LIRF","6.0"
"KMDW","KMGR","1.0"
"KFCM","MN15","1.0"
"KATW","20GA","5.0"
"EDFE","EDFV","3.0"
"LFML","LFLQ","1.0"
"KEWR","K3C8","1.0"
"KGRB","KANE","1.0"
"CYYZ","EHAM","23.0"
"OMDB","TS07","2.0"
"KRBD","KDAL","1.0"
"YAMB","YLVK","1.0"
"KCVG","KDEN","1.0"
"NZAR","NZWT","1.0"
"K4SD","NV17","1.0"
"KTYR","KHOU","1.0"
"KGJT","KTEX","1.0"
"KIGQ","12II","1.0"
"KPHL","01FA","5.0"
"KBED","KBED","3.0"
"LSZB","LFGA","1.0"
"4GA6","KPHX","1.0"
"EGSS","EGCC","1.0"
"BIKF","EDDN","1.0"
"KSEA","OMDB","6.0"
"FA69","KPBI","1.0"
"RCTP","RPLS","2.0"
"KMCO","KHPN","2.0"
"1WN1","KOSH","1.0"
"LHBP","LTFJ","7.0"
"KIND","KTEB","4.0"
"KBTL","5OI5","1.0"
"KPHX","KMCF","4.0"
"KSAT","KHRL","1.0"
"KATW","KLAS","2.0"
"KTEB","KSAN","3.0"
"LSZM","LKPR","1.0"
"KISP","KSAN","1.0"
"EPWR","EINN","2.0"
"KDVT","KSLG","1.0"
"EDHL","EDCU","2.0"
"LFBO","LFRS","11.0"
"3XA8","K5C1","1.0"
"LSZM","LIDC","1.0"
"LPCS","EGGD","1.0"
"KCMA","KPSP","1.0"
"KVNY","KLAX","1.0"
"KT41","KHOU","5.0"
"KBLM","6PA9","1.0"
"KOPF","KORL","2.0"
"K5C1","TE90","1.0"
"1MU0","KADS","1.0"
"ESKN","EPKT","1.0"
"KJFK","LHKK","1.0"
"KHSV","KAKH","11.0"
"SC33","KCLW","1.0"
"ULLI","LEAL","3.0"
"KOPF","02XS","5.0"
"KPDX","TS53","3.0"
"KXNA","8MI9","1.0"
"CYPK","CYPK","19.0"
"CYUL","LEBL","3.0"
"KOAK","KONT","9.0"
"KFCM","KROG","1.0"
"KARR","II76","1.0"
"KTOP","SN59","1.0"
"SWJI","SBKP","1.0"
"KTDW","KTCC","1.0"
"WN51","WN51","4.0"
"KTUS","IL16","1.0"
"PAHO","PAEN","1.0"
"KCLT","1AZ2","1.0"
"KISM","K24J","1.0"
"0TS2","KMSP","1.0"
"KSDL","K05C","1.0"
"KSNA","MMML","1.0"
"KGEU","56AZ","1.0"
"CA66","KHWD","1.0"
"25XA","34TS","1.0"
"EPMO","LFML","2.0"
"ESMH","ESMS","1.0"
"2IN5","KOVO","1.0"
"SDAM","SBSP","1.0"
"KOMA","KU42","2.0"
"AZ13","KCGZ","1.0"
"TX00","TS92","1.0"
"KOAK","KUKI","5.0"
"KIAD","KGRB","1.0"
"KJWN","SC86","1.0"
"KABE","49NY","1.0"
"KBMG","IN05","1.0"
"KSGS","KRGK","1.0"
"KOPF","SC42","1.0"
"EDDG","LIML","1.0"
"KGAI","MD73","1.0"
"KPMP","KAUS","2.0"
"LMML","LTBW","1.0"
"KLAX","KHWD","1.0"
"SBMT","SIVE","1.0"
"KMCC","CA03","1.0"
"XS86","K8T8","1.0"
"K3MY","KBMI","1.0"
"EGGD","WMKJ","1.0"
"WMKJ","WMKP","1.0"
"KTEB","KCPS","1.0"
"KADS","TE02","1.0"
"KVGT","KRNO","2.0"
"KDVT","KP08","1.0"
"37TE","07TA","1.0"
"ETND","ETHB","1.0"
"KPWA","KCUH","2.0"
"KORS","9WA7","1.0"
"KFHR","KS50","1.0"
"KTIW","KOAK","1.0"
"EBCI","LIDH","1.0"
"KFKR","KLAF","1.0"
"EDLN","LOLE","1.0"
"KORD","62IA","1.0"
"IS01","KSET","1.0"
"MMMX","02XS","1.0"
"KFLL","KISP","4.0"
"YLSM","YCAL","1.0"
"KSDC","KITH","1.0"
"KRAL","KLGB","3.0"
"KO69","KRHV","1.0"
"7PS7","K29D","1.0"
"LIPZ","EGMC","2.0"
"YASS","YRBN","1.0"
"K2W6","9NC9","1.0"
"KIAD","K9G3","1.0"
"KBOW","KAVO","1.0"
"22FA","4FL9","1.0"
"KIWA","AZ13","1.0"
"KOPF","KAGC","1.0"
"KHPN","TBPB","1.0"
"KLAF","KGGP","2.0"
"ELLX","FAGM","1.0"
"LIAR","LIRU","1.0"
"NC03","KAFP","1.0"
"VOGO","OTHH","1.0"
"KPHX","UT54","1.0"
"KBUU","WI95","1.0"
"3XA8","14XA","1.0"
"OMDW","EDDN","1.0"
"LFRS","LFKF","2.0"
"KSEA","28MA","1.0"
"KWHP","K4V1","1.0"
"K2GC","NC82","1.0"
"LSGG","LDSR","3.0"
"YPPF","YSNT","2.0"
"KGAI","MD21","1.0"
"OETH","KIAD","1.0"
"88PA","OH24","1.0"
"LSPV","LSPU","1.0"
"KLOM","9NJ8","1.0"
"08OH","PA21","1.0"
"KDFW","KMRY","1.0"
"OTBD","LROP","1.0"
"UUWW","LIEO","1.0"
"KABY","K51A","1.0"
"KK59","MU20","1.0"
"WS17","5WI4","2.0"
"KPWG","86TA","1.0"
"NK43","KVAY","1.0"
"MN24","FL19","1.0"
"WS30","KRHI","1.0"
"FL41","KPMP","1.0"
"EGPH","EFHK","2.0"
"KAXH","7TA7","1.0"
"KMAF","KRVS","1.0"
"KN57","KXLL","1.0"
"KREI","KEMT","1.0"
"KCDW","KSTP","1.0"
"NE56","KJWN","1.0"
"KHPN","KATW","1.0"
"KMKE","KGRR","1.0"
"KBKL","KPNE","1.0"
"PAED","00AK","1.0"
"KEDG","KFME","1.0"
"KDTW","NY28","1.0"
"KRYY","4AL9","1.0"
"LSZH","LIED","1.0"
"KBUY","KTTA","1.0"
"EDDS","LOLW","2.0"
"KDMA","KP08","1.0"
"EKRK","EDDS","1.0"
"EGKR","KLAS","1.0"
"LSZB","EDHF","1.0"
"EGSC","EGSO","1.0"
"KORD","KSFZ","1.0"
"KUYF","4NK3","1.0"
"KSTP","KHPN","1.0"
"2NK9","KN89","1.0"
"KPMP","KDCM","1.0"
"YMPC","YTDN","1.0"
"ENGM","EDDB","17.0"
"LFPG","LGAV","39.0"
"KLAS","KPDX","37.0"
"4NJ8","VG29","1.0"
"KRIR","KOKB","1.0"
"EBBR","KIAD","11.0"
"LFMK","EIWT","1.0"
"KJFK","KSMF","7.0"
"CYVR","KBFI","27.0"
"EDML","EDML","6.0"
"LKPR","EDDH","3.0"
"II06","9IN7","2.0"
"UUBC","URRH","1.0"
"LLBG","KJFK","3.0"
"K50R","KRYW","1.0"
"VABB","OMDB","46.0"
"EGSS","LE85","1.0"
"EGLL","OTHH","27.0"
"KLAF","KBAK","1.0"
"KSJT","KAUS","11.0"
"EDDB","LIME","12.0"
"LFBO","LFLL","37.0"
"ENGM","ESMS","6.0"
"KMKE","KBTL","1.0"
"KJFK","LEMD","37.0"
"EGBG","EGBG","10.0"
"EDDF","LFBO","23.0"
"RJTT","RKSI","15.0"
"LROP","EIWT","3.0"
"EDFV","EDFV","4.0"
"WN13","KBFI","6.0"
"ESSA","LFPG","52.0"
"KVNY","KSFO","14.0"
"KPHX","KLAS","100.0"
"UUDD","EDDT","7.0"
"KCCB","2CN8","1.0"
"KIAH","SBGR","2.0"
"CYUL","CYSA","2.0"
"KBUY","KJNX","1.0"
"EFHK","LPAR","7.0"
"KDAL","KMWC","1.0"
"KPMP","KLGA","3.0"
"KOWD","MA43","1.0"
"EGGW","LROP","29.0"
"EDLY","EDLY","1.0"
"KCUB","SC36","1.0"
"EKCH","KLDJ","7.0"
"LTBA","EPWA","11.0"
"KPDX","KDWH","9.0"
"WMKJ","WMBA","4.0"
"KFFZ","KLAS","3.0"
"SSNU","SBJD","2.0"
"KSTP","KMGG","1.0"
"KLAL","KW32","1.0"
"KDFW","KFTY","1.0"
"LGKN","LSGG","1.0"
"KDCA","GA35","2.0"
"ESSB","EBMB","15.0"
"9PA3","65PA","1.0"
"EKCH","VHSK","4.0"
"SAEZ","SBMT","1.0"
"KIND","KGRR","7.0"
"9PA2","KDYL","1.0"
"61OH","K29D","1.0"
"KLUK","KLUK","47.0"
"RCTP","KJFK","10.0"
"KJFK","LLBG","3.0"
"KMHR","KRHV","1.0"
"KSJC","KDEN","38.0"
"LFBD","EGMC","3.0"
"CYCC","CDD3","1.0"
"KDVT","KL22","1.0"
"YBAF","YCAB","7.0"
"3CA9","KRHV","2.0"
"EBAW","EBMO","2.0"
"EPWR","EGGW","7.0"
"LIRQ","LFPG","6.0"
"EDDN","LSZH","24.0"
"12AZ","KDVT","4.0"
"KPNE","PA76","1.0"
"KBVI","KBVI","20.0"
"LDZD","EDDS","1.0"
"LEBL","EGGP","18.0"
"EGGW","ESGG","1.0"
"LPPT","KMIA","1.0"
"CYYZ","KRDU","13.0"
"LIEA","LIMC","2.0"
"KSAN","KEMT","1.0"
"EBCI","LJLJ","2.0"
"KCLT","KCAE","22.0"
"KIAD","KFCM","2.0"
"CL46","KONT","5.0"
"EGCB","EGOW","1.0"
"1AZ2","KCMR","1.0"
"RKSG","RKSM","2.0"
"KCPM","KCPM","2.0"
"KSNS","KSAN","1.0"
"LIPZ","EBMB","9.0"
"KWHP","KL70","14.0"
"KMRY","54AZ","1.0"
"EVRA","EBCI","3.0"
"K1G4","AZ50","14.0"
"LFBO","EBLG","1.0"
"EDDM","LDSR","6.0"
"KFRG","TXKF","2.0"
"EGGW","EIKY","6.0"
"K61C","K61C","2.0"
"KLAS","8KY6","1.0"
"MMMX","24XA","1.0"
"OTBD","LTBA","2.0"
"KHOU","KBED","2.0"
"KSLR","KADS","1.0"
"KTTD","KRNT","1.0"
"KMSP","RJTK","2.0"
"KAUN","KLHM","3.0"
"LEGE","UUWW","2.0"
"KDEN","25CO","4.0"
"EBBR","LEZL","5.0"
"KBJC","KLMO","6.0"
"RKSI","OMDB","13.0"
"KLAS","KLCK","1.0"
"80NC","KRDU","2.0"
"LFRN","LEZL","3.0"
"61WA","KPAE","2.0"
"EHRD","LEAL","10.0"
"LJPZ","EDHK","1.0"
"KBLI","KPSP","7.0"
"KTYQ","KIND","13.0"
"KBNA","KCLT","3.0"
"EGBD","EGBD","14.0"
"LIPV","LEMD","1.0"
"1XA5","TE57","1.0"
"7NC6","KTDF","1.0"
"URRH","UUWW","2.0"
"KFCM","WI77","1.0"
"LOWG","EDDV","1.0"
"KJZP","6GA0","1.0"
"KGLE","OK23","1.0"
"14VA","2MD3","1.0"
"CYYZ","OH42","1.0"
"KESN","KANP","1.0"
"YBSS","YBLT","3.0"
"OMDB","EDDV","1.0"
"KDXR","KHPN","5.0"
"LKKL","EHAM","1.0"
"EGNX","LIQL","1.0"
"KFDK","9VA4","1.0"
"EKKL","EKRS","1.0"
"VA16","KDAA","3.0"
"KBWI","KDUJ","14.0"
"ENGM","EKRK","1.0"
"KDXR","5NJ2","1.0"
"LICJ","LFBO","1.0"
"LFGB","LFGB","1.0"
"EYVI","UUDD","1.0"
"KNHK","KFME","1.0"
"NZWP","NZNE","2.0"
"PA30","KPNE","1.0"
"KIAD","KDWH","8.0"
"LSGG","UKBB","1.0"
"3VA2","KHEF","4.0"
"OERK","OMDW","2.0"
"LFPG","LEPP","1.0"
"KVGT","KHWD","1.0"
"LJMB","EDMA","1.0"
"KMCI","KPUJ","4.0"
"EGHH","EIDW","1.0"
"KPBI","KBED","2.0"
"OMDB","KORL","2.0"
"WMKA","WMKK","1.0"
"KDFW","IN43","1.0"
"KASG","KH35","1.0"
"LKSK","LKKB","1.0"
"LSZH","LIQL","7.0"
"49OH","KMSP","1.0"
"IN56","KLAF","1.0"
"CYUL","CYOW","9.0"
"KEYQ","KLAS","1.0"
"LGSR","LFRS","1.0"
"LIPO","EDDW","1.0"
"KFDK","TS92","1.0"
"SBVT","SNLN","1.0"
"KJWN","K7A5","1.0"
"EKSB","EIDW","1.0"
"KHIO","17OR","1.0"
"KBCT","KBNA","1.0"
"EDLN","EHSE","1.0"
"KPJC","KUCP","1.0"
"KDTO","KGLE","4.0"
"79FD","2FA6","1.0"
"KIPL","KLAX","1.0"
"SBGL","SBJD","2.0"
"KHPN","EFHK","1.0"
"KISM","KPHX","2.0"
"LGAV","EDTB","1.0"
"KADS","KJWN","2.0"
"0II1","KLAF","1.0"
"66CL","KCCR","1.0"
"KBWI","01FA","1.0"
"UUEE","ZGSZ","2.0"
"LEZG","UUDD","1.0"
"KGRR","KBDR","1.0"
"KMCI","1WI6","1.0"
"14PS","DE29","1.0"
"EDTB","EGSS","2.0"
"LSZH","LPMA","2.0"
"KU42","0GA3","1.0"
"FL00","09FL","1.0"
"KMGE","57GA","1.0"
"18AZ","KSMO","1.0"
"EDEW","EDFU","1.0"
"KW96","KHWO","1.0"
"LROP","LIAT","1.0"
"EDLW","EPKT","5.0"
"KTDF","79NC","1.0"
"KCBG","KANE","1.0"
"KGRR","20GA","4.0"
"EPKK","EPPO","1.0"
"EDQX","EDNR","1.0"
"57XS","KGTU","1.0"
"KGIF","FL62","1.0"
"PA73","PA73","2.0"
"EGCB","EGNH","1.0"
"KMSP","MY89","2.0"
"KSJC","KCMA","3.0"
"AZ13","AZ05","1.0"
"KO15","KLHM","1.0"
"KBFI","KPVU","1.0"
"OL03","KHIO","2.0"
"KHIO","KSEA","1.0"
"KGYY","7PS7","1.0"
"EBMB","OMDB","1.0"
"VOMM","LIRF","1.0"
"KXBP","11TX","1.0"
"60IN","K5I4","1.0"
"EHAM","EGKB","2.0"
"KOLY","KOLY","1.0"
"KNUQ","KTRK","1.0"
"96WA","KS50","2.0"
"KFNL","KPUB","2.0"
"KOZA","TE97","1.0"
"RJTK","KSEA","1.0"
"CYYZ","01FA","1.0"
"KRDU","62OH","1.0"
"4TX5","KGPM","1.0"
"KSMF","K1H0","1.0"
"KBVI","K02G","2.0"
"KPWK","KVBT","1.0"
"00NC","8NC8","1.0"
"LFAT","EDPS","1.0"
"KTEB","EDDH","1.0"
"EDHF","EDXF","1.0"
"YGDH","YSCO","1.0"
"LJPZ","LOIK","1.0"
"KN81","KN14","2.0"
"K1J6","KDED","2.0"
"KBNA","AL72","1.0"
"KSJC","CL36","1.0"
"ZGSZ","RJAA","1.0"
"PN18","KORD","1.0"
"KMJX","KLOM","1.0"
"CYYC","KLAX","2.0"
"KHSV","K06A","1.0"
"61TE","61TE","1.0"
"KMKC","5IA7","2.0"
"LICC","LIPU","1.0"
"CSD4","CYHU","1.0"
"KDFW","KEYQ","3.0"
"CAP3","CBS8","1.0"
"LICJ","EDDL","1.0"
"KTAN","K1B6","1.0"
"K2O6","63CN","1.0"
"KRYY","KJZP","1.0"
"LPMA","EGCC","1.0"
"GE99","KLQK","1.0"
"KPVF","KSAC","1.0"
"RJFF","ZBNY","1.0"
"LIRP","LIMC","1.0"
"KEMT","63CN","1.0"
"62OK","KASG","1.0"
"KMPO","18PA","1.0"
"LSGC","LSGP","1.0"
"KO22","KPAO","3.0"
"KC16","LL10","1.0"
"VA16","KGAI","1.0"
"KRHV","KCIC","1.0"
"KPVU","KSJC","1.0"
"KJVL","KENW","1.0"
"KCCR","KRHV","1.0"
"KJYO","3NJ6","1.0"
"LEAL","EGTU","1.0"
"EGCN","ENGM","1.0"
"CLJ3","CDO2","1.0"
"EDNY","EDSR","1.0"
"PA72","0OK0","1.0"
"KF41","KHQZ","1.0"
"KBWI","KHLG","1.0"
"EBLG","UUEE","2.0"
"NR02","NC86","1.0"
"CA66","KSNA","1.0"
"VA42","1VA9","1.0"
"KSEZ","16AZ","1.0"
"EDCT","EDDL","1.0"
"KK94","5KS2","1.0"
"EKBI","EGGW","1.0"
"KMYF","46CN","7.0"
"LFPO","LIPV","2.0"
"EDSE","EDDS","1.0"
"20AZ","20AZ","13.0"
"KOMA","KSAN","7.0"
"KLAL","KDED","1.0"
"KORD","KDEN","103.0"
"KDTW","KMSN","5.0"
"OEDF","OETH","23.0"
"KMSN","KEFT","2.0"
"CYHU","CYYZ","11.0"
"LEBL","LFLL","18.0"
"KDCA","KORD","144.0"
"KBGD","KF97","1.0"
"LEMD","LFRN","1.0"
"LE85","EDDM","1.0"
"VHSK","RJTK","3.0"
"9TE7","KSSF","1.0"
"LFPG","K9X1","3.0"
"LSZM","EDDC","4.0"
"KCLT","KHOU","8.0"
"KORD","33OH","1.0"
"KBCT","KTEB","9.0"
"EPWA","LIDC","2.0"
"KEWR","EBMB","4.0"
"EDMV","EDNY","1.0"
"KDEN","KDFW","91.0"
"OMDB","YBBN","8.0"
"KSTS","KHWD","1.0"
"EGCC","LFFI","2.0"
"42MN","KMIC","1.0"
"KPAE","KPHX","7.0"
"LEMG","LROP","5.0"
"KCLT","KIAH","8.0"
"KCLT","KEWR","21.0"
"KBUY","KRDU","2.0"
"EDDM","EGCC","25.0"
"LEZL","EHEH","6.0"
"KLGB","KLGB","172.0"
"KLAX","RCTP","31.0"
"KMSN","KMSN","16.0"
"KPCM","KPCM","25.0"
"KDFW","CSA2","1.0"
"KFME","VA10","1.0"
"KMCI","KLGA","23.0"
"KGKY","05TE","1.0"
"KLAX","KPWA","4.0"
"KMDW","KMTN","1.0"
"KBOS","KDEN","22.0"
"YMML","YBMC","30.0"
"KPHL","7AL2","1.0"
"KPWK","KLUK","3.0"
"KJFK","KLAS","61.0"
"KSDL","KMDW","3.0"
"EDAQ","VHSK","1.0"
"LIRF","KEWR","8.0"
"KPHX","EGLL","13.0"
"KEBG","79TX","1.0"
"LROP","UUEE","14.0"
"KLNC","KGKY","2.0"
"KFRG","4FL1","1.0"
"09FL","LL78","1.0"
"KPHL","CYYZ","34.0"
"EGNX","EGJJ","5.0"
"EGBB","EKBI","1.0"
"KVUO","KVUO","24.0"
"UAAA","OMDW","2.0"
"KJFK","LIPU","3.0"
"KLAS","KSDL","15.0"
"KBLM","KDXR","3.0"
"KBCT","FD08","1.0"
"LEBL","EHAM","70.0"
"ESGG","EGSS","9.0"
"KSFO","IG04","2.0"
"KBWI","TX05","5.0"
"K9F9","XS89","1.0"
"EKGH","EKGH","2.0"
"KPHL","6GA0","1.0"
"6GA0","5GA4","2.0"
"OLBA","LCLK","2.0"
"KSMF","KDWH","5.0"
"MA43","KSTL","1.0"
"KSFO","CA66","6.0"
"EPBC","EPLY","1.0"
"NC03","KDFW","3.0"
"FL57","KEOE","1.0"
"LHBP","EGKK","17.0"
"KRDU","KLAX","2.0"
"KADS","KMDT","1.0"
"SLVR","LEMD","8.0"
"KX60","TX36","1.0"
"LWSK","LMML","1.0"
"KLUK","77OH","2.0"
"1CO2","2AZ3","1.0"
"KBKL","KLNS","1.0"
"KCLE","0GE0","1.0"
"EIDW","EPMO","6.0"
"WA69","KPAE","2.0"
"EBCI","LPFR","7.0"
"LIRF","KHHR","5.0"
"KRND","KDFW","12.0"
"KLNS","67PN","5.0"
"KLGA","25GA","16.0"
"RJTK","RPLL","4.0"
"EDXJ","ETNT","1.0"
"KPDX","K68S","1.0"
"RKTU","RJBB","9.0"
"GOOY","ETAR","1.0"
"KSFO","CYYZ","24.0"
"PANC","98AK","3.0"
"OERK","OM11","1.0"
"XS39","KLVJ","2.0"
"LFQL","EBBR","1.0"
"OMDB","EPWA","7.0"
"LEMG","ELLX","3.0"
"LHBP","EVRA","3.0"
"EDLW","LEMG","1.0"
"LOWS","EGBB","2.0"
"4GA9","KALN","1.0"
"KTTN","PS50","1.0"
"2AZ8","KAVQ","1.0"
"1XS1","KOPF","2.0"
"KM91","FA46","1.0"
"NZNE","NZNE","60.0"
"LOWW","EBMB","30.0"
"KELP","KLAX","1.0"
"VNKT","LTBW","2.0"
"KFUL","KHMT","1.0"
"DAAG","LTBW","13.0"
"LIME","LICJ","10.0"
"KCMA","KLGB","9.0"
"EBCI","LOWS","1.0"
"KT31","1TE8","1.0"
"LIRF","LFHN","2.0"
"KORD","4NY4","2.0"
"KCYS","KDFW","5.0"
"6GA0","6GA0","4.0"
"KROC","KFRG","1.0"
"EDFH","LIRU","1.0"
"KDEN","KYIP","1.0"
"EDAZ","EDDM","1.0"
"LFMN","LEMD","1.0"
"LFLB","LSZM","1.0"
"ULLI","LMML","1.0"
"KFFZ","AZ78","1.0"
"LIPZ","OMDB","7.0"
"JY39","NJ69","1.0"
"XS15","KSJT","1.0"
"KMKE","KC29","4.0"
"KOKC","KPWA","1.0"
"LPPT","ENGM","2.0"
"KBKL","33OI","1.0"
"KEYE","66FD","1.0"
"WI09","1WI0","1.0"
"5AK9","PAED","1.0"
"EGKK","LTBW","5.0"
"EDSB","LIBD","2.0"
"KFRG","KBCT","4.0"
"11TX","KGKY","1.0"
"96FL","5FL1","1.0"
"EDRG","EDRK","1.0"
"LFBD","EDDB","4.0"
"LFMI","LFPG","1.0"
"UKBB","EPGD","1.0"
"SN59","KMKC","1.0"
"KEWR","KDTW","12.0"
"KBUY","KHFF","1.0"
"48VA","VA97","1.0"
"KPAE","KDFW","1.0"
"EHAM","LIRP","2.0"
"KIND","KOMA","4.0"
"XA86","0TS7","1.0"
"LPFR","EDDH","5.0"
"KDFW","TA61","3.0"
"KBWI","35MN","1.0"
"KUMP","4IS6","1.0"
"KLHW","KLHW","1.0"
"UT08","KU14","5.0"
"2IG4","KPIA","1.0"
"LSMM","LSGR","1.0"
"KFLL","82PA","2.0"
"EBLG","EHBK","1.0"
"KLAX","EGGW","2.0"
"EBBR","LLBG","2.0"
"LEGE","EDFH","1.0"
"KIND","PN62","2.0"
"FL35","KCPK","1.0"
"YMMB","YYEA","3.0"
"K18A","SC81","1.0"
"FL59","KBUF","1.0"
"LTFJ","EBMB","3.0"
"LFPO","LIQL","7.0"
"EPPO","EKHM","1.0"
"KSBA","KCRQ","1.0"
"69PA","KPHL","1.0"
"59CL","KMYF","2.0"
"KHND","KIGM","1.0"
"VHHH","KORD","1.0"
"KHWD","1AZ2","1.0"
"KMGM","4AL9","1.0"
"EGKK","LTBS","3.0"
"K33N","KNTD","1.0"
"LFPM","LFRD","1.0"
"LYBE","LJLJ","1.0"
"KCCR","K1O3","1.0"
"2CN8","KVNY","4.0"
"KMER","KO61","1.0"
"KMAF","KAUS","1.0"
"LEMD","LIPS","1.0"
"CYYZ","72FL","1.0"
"KPIT","CT59","1.0"
"2VG7","KHEF","1.0"
"EICK","LHBP","1.0"
"KFWA","KFTY","1.0"
"WN80","OR28","1.0"
"1OR3","OR81","1.0"
"KDFW","KBAF","1.0"
"LKHK","LFLP","1.0"
"EGMJ","EGWN","1.0"
"KPVU","6WI1","1.0"
"SBPA","SBRJ","1.0"
"KJYO","22MD","3.0"
"K1O2","KOAK","1.0"
"EIWT","EGLJ","1.0"
"EGOW","EGTW","1.0"
"CSJ5","CSG5","1.0"
"KLOT","KSAT","1.0"
"KAPA","KAKO","4.0"
"CYVR","CYVR","2.0"
"EDHE","EDHF","1.0"
"PANC","K6I6","2.0"
"8FL2","KCLW","1.0"
"KLGA","KCAE","4.0"
"KLAL","8FL1","7.0"
"04CL","KSEE","1.0"
"KADS","KGAI","1.0"
"52KS","7KS0","1.0"
"KJFK","0GE0","1.0"
"KGLE","OK31","1.0"
"KJVL","0WI6","2.0"
"KIWA","KE51","1.0"
"KFTW","KATW","1.0"
"LIQG","LIRU","1.0"
"FA18","KJYO","1.0"
"K3R9","TE95","1.0"
"1WA6","KS50","1.0"
"RJTT","LFPB","1.0"
"EDWO","EDDG","1.0"
"EPKT","EPPO","1.0"
"KSPG","KBCT","2.0"
"EBMB","LPMA","1.0"
"KISM","8FL2","1.0"
"KEZF","4VG2","1.0"
"CYXX","CBS8","1.0"
"EPGD","ESKX","1.0"
"KDTW","KLAN","1.0"
"EDDN","LIBD","2.0"
"EBBR","LFDQ","1.0"
"LFPE","LFPV","1.0"
"KSTL","MU42","1.0"
"30TA","K5C1","1.0"
"LIPC","LIDR","1.0"
"KPBI","KGRR","1.0"
